time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,yardLine,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,ep,epa,wp,wpa,half_seconds_remaining,kick_distance,punt_downed,punt_fair_catch,punt_returner_player_name,wind,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,forced_fumble_player_1_player_name
2018-10-21T19:18:37Z,26.85,28.66,2.69,6.45,0.29,NA,NA,fair_catch,NA,football,NA,NA,football,74,2018102104,2996,left,16.85,"(14:13) T.Daniel punts 32 yards to JAX 16, Center-J.Weeks, fair catch by D.Westbrook.",4,4,2,HOU,Punt,Fair Catch,46810,44923,NA,JAX,48,14:13:00,NA,NA,NA,7,20,NA,32,NA,32,58,0.04119796631857753,-0.6088802176527679,0.9530168771743774,-0.023216933012008667,853,32,0,1,D.Westbrook,15,1,0,0,NA
2018-10-21T19:27:44Z,11.58,20.59,6.9,4.22,0.82,NA,NA,punt_land,NA,football,NA,NA,football,75,2018102104,3169,left,1.58,"(11:27) T.Daniel punts 57 yards to end zone, Center-J.Weeks, Touchback.",4,4,6,HOU,Punt,Touchback,46810,NA,NA,HOU,43,11:27:00,NA,NA,NA,7,20,NA,57,NA,37,67,-0.48825998371466994,-0.34534747060388327,0.9575969576835632,-0.007475435733795166,687,NA,0,0,NA,15,0,0,0,NA
2018-10-21T19:46:30Z,26.8,21.18,4.25,0.93,0.43,NA,NA,fair_catch,NA,football,NA,NA,football,73,2018102104,3798,left,16.8,"(2:21) T.Daniel punts 29 yards to JAX 15, Center-J.Weeks, fair catch by D.Westbrook.",4,4,1,HOU,Punt,Fair Catch,46810,44923,NA,JAX,44,02:21:00,NA,NA,NA,7,20,NA,29,NA,29,54,0.025779271556530148,-0.7758348610368557,0.9979038238525391,-0.0047662751749157906,141,29,0,1,D.Westbrook,15,1,0,0,NA
2018-10-22T00:25:38Z,94.88,2.11,16.86,8.44,1.78,NA,NA,punt_received,NA,football,NA,NA,football,79,2018102105,124,right,15.120000000000005,"(13:43) K.Huber punts 60 yards to KC 8, Center-C.Harris. T.Hill ran ob at KC 27 for 19 yards. PENALTY on KC-J.Shaw, Offensive Holding, 5 yards, enforced at KC 10.",1,4,3,CIN,Punt,Return,34593,43454,NA,CIN,32,13:43:00,OH,KC 30,5,0,0,NA,60,2,63,42,-1.2790431203320622,1.064191920682788,0.3893794119358063,0.012503832578659058,1723,60,0,0,T.Hill,10,1,0,0,NA
2018-10-22T00:48:29Z,95.89,27.87,1.49,10.74,0.19,NA,NA,punt_received,NA,football,NA,NA,football,72,2018102105,738,right,14.11,"(3:42) K.Huber punts 37 yards to KC 13, Center-C.Harris. T.Hill ran ob at KC 22 for 9 yards.",1,4,5,CIN,Punt,Return,34593,43454,NA,NA,50,03:42:00,NA,NA,NA,7,0,NA,37,9,28,60,0.08365781139582396,-0.7885699297767133,0.21760544180870056,-0.008882850408554077,1122,37,0,0,T.Hill,10,0,0,0,NA
2018-10-22T02:42:59Z,18.48,6.2,4.78,7.47,0.73,NA,NA,punt_received,NA,football,NA,NA,football,79,2018102105,3075,left,8.48,"(3:11) K.Huber punts 55 yards to KC 8, Center-C.Harris. T.Hill ran ob at KC 18 for 10 yards.",3,4,21,CIN,Punt,Return,34593,43454,NA,CIN,37,03:11:00,NA,NA,NA,38,10,NA,55,10,45,73,-1.378909350372851,0.2417827364988625,5.6547048734501e-4,-8.767965482547879e-5,1091,55,0,0,T.Hill,10,1,0,0,NA
2018-10-22T03:04:59Z,88.24,9.59,10.49,7.6,1.1,NA,NA,punt_received,NA,football,NA,NA,football,77,2018102105,3594,right,21.760000000000005,"(12:01) K.Huber punts 49 yards to KC 19, Center-C.Harris. D.Robinson pushed ob at KC 30 for 11 yards (M.Jefferson). CIN-M.Schreck was injured during the play.  PENALTY on KC-J.Shaw, Illegal Block Above the Waist, 9 yards, enforced at KC 19.",4,4,3,CIN,Punt,Return,34593,43415,NA,CIN,32,12:01:00,IBW,KC 30,9,45,10,NA,49,0,58,42,-1.066747729666531,0.6372648784890771,6.653386662947014e-5,1.4409240975510329e-5,721,49,0,0,D.Robinson,10,1,0,0,NA
2018-10-21T17:05:29Z,82.81,26.76,6.09,3.71,0.74,NA,NA,punt_received,NA,football,NA,NA,football,78,2018102106,125,right,27.189999999999998,"(13:01) (Punt formation) M.Haack punts 49 yards to DET 27, Center-J.Denney. G.Tate to DET 36 for 9 yards (K.Ballage).",1,4,11,MIA,Punt,Return,45296,35499,NA,MIA,24,13:01:00,NA,NA,NA,0,0,NA,49,9,40,34,-1.609413339290768,-0.024474631529301405,0.4536038339138031,0.023961812257766724,1681,49,0,0,G.Tate,8,0,0,0,NA
2018-10-21T17:19:00Z,100.32,27.96,1.51,6.99,0.21,NA,NA,punt_land,NA,football,NA,NA,football,78,2018102106,481,right,9.680000000000007,"(5:30) (Punt formation) M.Haack punts 45 yards to DET 11, Center-J.Denney, downed by MIA-S.Perry.",1,4,5,MIA,Punt,Downed,45296,NA,NA,MIA,44,05:30:00,NA,NA,NA,0,7,NA,45,NA,45,54,-0.13516615750268102,0.2520709652453661,0.2925860285758972,0.009796559810638428,1230,45,1,0,NA,8,1,0,0,NA
2018-10-21T17:24:04Z,31.81,51.71,4.57,5.44,0.66,NA,NA,punt_received,NA,football,NA,NA,football,79,2018102106,581,left,21.81,"(3:48) (Punt formation) S.Martin punts 61 yards to MIA 20, Center-D.Muhlbach. J.Grant to MIA 39 for 19 yards (J.Reeves-Maybin; M.Killebrew).",1,4,2,DET,Punt,Return,40113,43475,NA,DET,19,03:48:00,NA,NA,NA,0,7,NA,61,19,42,91,-2.0032412204891443,-0.27738694893196225,0.6716780066490173,-0.021367281675338745,1128,61,0,0,J.Grant,8,0,0,0,NA
2018-10-21T17:30:46Z,103.3,17.58,5.25,5.12,0.54,NA,NA,punt_land,NA,football,NA,NA,football,73,2018102106,719,right,6.700000000000003,"(:18) (Punt formation) M.Haack punts 37 yards to DET 4, Center-J.Denney, downed by MIA-C.Armstrong.",1,4,9,MIA,Punt,Downed,45296,NA,NA,DET,41,00:18:00,NA,NA,NA,0,7,NA,37,NA,37,69,0.19418079731985927,0.15410891780629754,0.28920072317123413,0.021256327629089355,918,37,1,0,NA,8,1,0,0,NA
2018-10-21T19:11:03Z,95.71,28.29,3.06,5.52,0.39,NA,NA,punt_received,NA,football,NA,NA,football,86,2018102106,2576,right,14.290000000000006,"(14:14) (Punt formation) M.Haack punts 51 yards to DET 14, Center-J.Denney. G.Tate to DET 20 for 6 yards (M.Fitzpatrick).",4,4,15,MIA,Punt,Return,45296,35499,NA,MIA,35,14:14:00,NA,NA,NA,14,26,NA,51,6,45,45,-1.0144869475625455,0.4986365302465856,0.07127202302217484,0.007472150027751923,854,51,0,0,G.Tate,8,0,0,0,NA
2018-10-21T17:21:03Z,69.41,42.71,9.24,4.27,0.95,NA,NA,punt_muffed,NA,football,NA,NA,football,73,2018102107,489,right,40.59,"(8:11) M.Wile punts 63 yards to NYJ 36, Center-K.McDermott, out of bounds.",1,4,34,MIN,Punt,Out of Bounds,42907,NA,NA,MIN,1,08:11:00,NA,NA,NA,0,7,NA,63,NA,63,11,-3.5836731565650553,1.3970821027178317,0.5829566121101379,0.0029230117797851563,1391,63,0,0,NA,16,0,0,1,NA
2018-10-21T17:26:24Z,30.67,41.07,5.01,2.29,0.41,NA,NA,punt_land,NA,football,NA,NA,football,81,2018102107,592,left,20.67,"(7:11) L.Edwards punts 47 yards to MIN 14, Center-T.Hennessy. M.Sherels to MIN 14 for no gain (T.Cannon).",1,4,7,NYJ,Punt,Return,43524,36071,NA,NYJ,39,07:11:00,NA,NA,NA,0,7,NA,47,0,47,71,-0.4528892398811877,0.4239544942975044,0.36765941977500916,-0.006402045488357544,1331,47,0,0,M.Sherels,16,1,0,0,NA
2018-10-21T17:26:25Z,25.09,46.38,3.63,2.84,0.45,NA,NA,punt_received,NA,football,NA,NA,football,97,2018102107,592,left,15.09,"(7:11) L.Edwards punts 47 yards to MIN 14, Center-T.Hennessy. M.Sherels to MIN 14 for no gain (T.Cannon).",1,4,7,NYJ,Punt,Return,43524,36071,NA,NYJ,39,07:11:00,NA,NA,NA,0,7,NA,47,0,47,71,-0.4528892398811877,0.4239544942975044,0.36765941977500916,-0.006402045488357544,1331,47,0,0,M.Sherels,16,1,0,0,NA
2018-10-21T17:34:19Z,96.48,17.52,3.81,3.24,0.48,NA,NA,fair_catch,NA,football,NA,NA,football,79,2018102107,744,right,13.519999999999996,"(4:34) M.Wile punts 41 yards to NYJ 14, Center-K.McDermott, fair catch by A.Roberts.",1,4,1,MIN,Punt,Fair Catch,42907,35527,NA,MIN,45,04:34:00,NA,NA,NA,0,7,NA,41,NA,41,55,-0.0317346123047173,-0.48955351766198874,0.6584604978561401,-0.03231501579284668,1174,41,0,1,A.Roberts,16,1,0,0,NA
2018-10-21T17:46:49Z,20.55,50.79,4.35,2.94,0.3,NA,NA,punt_muffed,NA,football,NA,NA,football,82,2018102107,1029,left,10.55,"(14:56) M.Wile punts 49 yards to NYJ 11, Center-K.McDermott. A.Roberts MUFFS catch, and recovers at NYJ 7. A.Roberts to NYJ 7 for no gain (J.Kearse).",2,4,3,MIN,Punt,Muffed,42907,35527,NA,MIN,40,14:56:00,NA,NA,NA,7,7,NA,53,0,53,70,-0.613462642300874,0.5499183789361268,0.4022538661956787,0.024971723556518555,896,53,0,0,A.Roberts,16,1,0,0,NA
2018-10-21T17:50:07Z,48.24,4.87,6.36,2.35,0.72,NA,NA,punt_land,NA,football,NA,NA,football,84,2018102107,1126,right,38.24,"(13:12) L.Edwards FUMBLES (Aborted) at NYJ -3, and recovers at NYJ -3. L.Edwards punts 28 yards to NYJ 40, out of bounds. PENALTY on NYJ-B.Copeland, Ineligible Downfield Kick, 5 yards, enforced at NYJ 40.",2,4,5,NYJ,Punt,Out of Bounds,43524,NA,NA,NYJ,12,13:12:00,IDK,NYJ 51,-5,7,7,NA,28,NA,23,22,-2.071566572180018,-1.4155382448807359,0.5182491540908813,-0.05439436435699463,792,28,0,0,NA,16,0,0,1,NA
2018-10-21T18:05:32Z,97.82,33.5,6.64,3.85,0.81,NA,NA,punt_received,NA,football,NA,NA,football,79,2018102107,1497,right,12.180000000000007,"(9:09) L.Edwards punts 58 yards to MIN 12, Center-T.Hennessy. M.Sherels to MIN 20 for 8 yards (N.Hewitt).",2,4,11,NYJ,Punt,Return,43524,36071,NA,NYJ,30,09:09:00,NA,NA,NA,7,10,NA,58,8,50,40,-1.0489400164224207,0.37401548493653536,0.4239239990711212,0.028960198163986206,549,58,0,0,M.Sherels,16,0,0,0,NA
2018-10-21T18:08:36Z,51.94,10.75,2.51,3.77,0.42,NA,NA,fair_catch,NA,football,NA,NA,football,84,2018102107,1587,left,41.94,"(8:03) M.Wile punts 42 yards to NYJ 42, Center-K.McDermott, fair catch by A.Roberts.",2,4,14,MIN,Punt,Fair Catch,42907,35527,NA,MIN,16,08:03:00,NA,NA,NA,7,10,NA,42,NA,42,94,-2.010853042360395,-0.15529286954551935,0.46464818716049194,0.00730663537979126,483,42,0,1,A.Roberts,16,0,0,0,NA
2018-10-21T18:15:18Z,26.2,18.81,2.01,1.25,0.2,NA,NA,fair_catch,NA,football,NA,NA,football,77,2018102107,1729,left,16.2,"(5:44) M.Wile punts 27 yards to NYJ 16, Center-K.McDermott, fair catch by A.Roberts.",2,4,9,MIN,Punt,Fair Catch,42907,35527,NA,NYJ,43,05:44:00,NA,NA,NA,7,10,NA,27,NA,27,53,0.2447877840604633,-0.4917635500896722,0.5463374853134155,-0.02718675136566162,344,27,0,1,A.Roberts,16,1,0,0,NA
2018-10-21T18:19:07Z,87.48,34.22,4.97,4.67,0.25,NA,NA,punt_received,NA,football,NA,NA,football,78,2018102107,1817,right,22.519999999999996,"(4:56) L.Edwards punts 60 yards to MIN 22, Center-T.Hennessy. M.Sherels pushed ob at MIN 33 for 11 yards (D.Middleton). NYJ-D.Middleton was injured during the play.",2,4,8,NYJ,Punt,Return,43524,36071,NA,NYJ,18,04:56:00,NA,NA,NA,7,10,NA,60,11,49,28,-1.6476471982896328,0.22104509558994323,0.41289809346199036,0.018443793058395386,296,60,0,0,M.Sherels,16,0,0,0,NA
2018-10-21T18:22:36Z,23.58,25.15,5.95,3.08,0.7,NA,NA,punt_received,NA,football,NA,NA,football,84,2018102107,1917,left,13.579999999999998,"(3:51) M.Wile punts 53 yards to NYJ 12, Center-K.McDermott. A.Roberts to NYJ 20 for 8 yards (H.Hill).",2,4,8,MIN,Punt,Return,42907,35527,NA,MIN,35,03:51:00,NA,NA,NA,7,10,NA,53,8,45,75,-0.786715125432238,0.23408135469071567,0.515550971031189,-0.0012272298336029053,231,53,0,0,A.Roberts,16,0,0,0,NA
2018-10-21T18:29:34Z,63.7,31.93,3.38,2.44,0.38,NA,NA,punt_received,NA,football,NA,NA,football,79,2018102107,2078,right,46.3,"(1:54) L.Edwards punts 53 yards to MIN 45, Center-T.Hennessy. M.Sherels ran ob at NYJ 35 for 20 yards. PENALTY on NYJ-T.Cannon, Player Out of Bounds on Kick, 5 yards, enforced at NYJ 35.",2,4,28,NYJ,Punt,Return,43524,36071,NA,NYJ,2,01:54:00,POK,NYJ 40,-5,7,10,NA,53,20,28,12,-1.8143879992421716,-1.4559325344744138,0.3512086868286133,0.013661682605743408,114,53,0,0,M.Sherels,16,0,0,0,NA
2018-10-21T18:54:42Z,79.05,45.8,1.59,1.43,0.14,NA,NA,punt_received,NA,football,NA,NA,football,74,2018102107,2406,right,30.950000000000003,"(13:31) L.Edwards punts 31 yards to MIN 31, Center-T.Hennessy. B.Zylstra to MIN 36 for 5 yards (N.Hewitt; C.Peake).",3,4,7,NYJ,Punt,Return,43524,44123,NA,NYJ,38,13:31:00,NA,NA,NA,7,10,NA,31,5,26,48,-0.42854879796504974,-1.1921511506661773,0.3897342085838318,-0.004538297653198242,1711,31,0,0,B.Zylstra,16,0,0,0,NA
2018-10-21T19:27:34Z,34.68,34.43,7.75,3.25,0.89,NA,NA,punt_land,NA,football,NA,NA,football,82,2018102107,3111,left,24.68,"(1:06) M.Wile punts 66 yards to NYJ 8, Center-K.McDermott, downed by MIN-K.Brothers.",3,4,9,MIN,Punt,Downed,42907,NA,NA,MIN,26,01:06:00,NA,NA,NA,10,20,NA,66,NA,66,84,-1.6540336776524782,1.5279284708667547,0.8057916760444641,0.0449468195438385,966,66,1,0,NA,16,1,0,0,NA
2018-10-21T19:33:34Z,45.64,49.89,2.46,0.7,0.26,NA,NA,punt_received,NA,football,NA,NA,football,83,2018102107,3222,left,35.64,"(14:56) L.Edwards punts 57 yards to MIN 36, Center-T.Hennessy. M.Sherels ran ob at MIN 49 for 13 yards.",4,4,11,NYJ,Punt,Return,43524,36071,NA,NYJ,7,14:56:00,NA,NA,NA,10,20,NA,57,13,44,103,-2.483933806186542,0.06219911272637546,0.08733892440795898,0.006341278553009033,896,57,0,0,M.Sherels,16,0,0,0,NA
2018-10-21T19:56:39Z,62.97,47.45,6.13,2.92,0.71,NA,NA,punt_land,NA,football,NA,NA,football,70,2018102107,3709,right,47.03,"(8:55) M.Wile punts 37 yards to NYJ 43, Center-K.McDermott, out of bounds.",4,4,15,MIN,Punt,Out of Bounds,42907,NA,NA,MIN,20,08:55:00,NA,NA,NA,17,27,NA,37,NA,37,30,-1.7871156833134592,-0.46608605049550533,0.8952104449272156,-0.030868753790855408,535,37,0,0,NA,16,0,0,1,NA
2018-10-21T17:09:21Z,47.05,22.42,5.45,3.78,0.69,NA,NA,punt_received,NA,football,NA,NA,football,72,2018102108,130,left,37.05,"(13:32) C.Johnston punts 47 yards to CAR 38, Center-R.Lovato. D.Moore to CAR 41 for 3 yards (S.Gibson).",1,4,20,PHI,Punt,Return,45603,46093,NA,PHI,15,13:32:00,NA,NA,NA,0,0,NA,47,3,44,95,-2.127296913880855,0.24518949002958834,0.4488535523414612,0.028712093830108643,1712,47,0,0,D.Moore,19,0,0,0,NA
2018-10-21T17:34:48Z,97.11,34.37,3.93,6.92,0.56,NA,NA,punt_received,NA,football,NA,NA,football,80,2018102108,791,right,12.89,"(:35) M.Palardy punts 54 yards to PHI 13, Center-J.Jansen. D.Carter to PHI 26 for 13 yards (C.Jones, D.Byrd).",1,4,18,CAR,Punt,Return,42098,42794,NA,CAR,33,00:35:00,NA,NA,NA,0,0,NA,54,13,41,43,-1.2943884953856468,0.014914936386048794,0.44536030292510986,0.015985548496246338,935,54,0,0,D.Carter,19,0,0,0,NA
2018-10-21T17:51:17Z,21.78,30.55,3.08,6.99,0.33,NA,NA,punt_received,NA,football,NA,NA,football,81,2018102108,1103,left,11.780000000000001,"(10:06) M.Palardy punts 47 yards to PHI 11, Center-J.Jansen. D.Carter to PHI 12 for 1 yard (C.Samuel).",2,4,3,CAR,Punt,Return,42098,42794,NA,CAR,42,10:06:00,NA,NA,NA,7,0,NA,47,1,46,68,-0.3420447828248143,-0.03597348625771701,0.27394887804985046,0.01087459921836853,606,47,0,0,D.Carter,19,1,0,0,NA
2018-10-21T18:08:55Z,23.05,44.04,5.16,3.01,0.52,NA,NA,punt_land,NA,football,NA,NA,football,74,2018102108,1523,left,13.05,"(2:21) M.Palardy punts 27 yards to PHI 4, Center-J.Jansen, downed by CAR-J.Jansen.",2,4,15,CAR,Punt,Downed,42098,NA,NA,PHI,31,02:21:00,NA,NA,NA,10,0,NA,27,NA,27,41,1.1599448627093807,-1.4142195618478581,0.18610532581806183,-0.004914239048957825,141,27,1,0,NA,19,1,0,0,NA
2018-10-21T19:36:13Z,87.96,25.35,2.65,0.91,0.27,NA,NA,punt_received,NA,football,NA,NA,football,75,2018102108,3353,right,22.040000000000006,"(2:28) C.Johnston punts 53 yards to CAR 22, Center-R.Lovato. D.Byrd to CAR 31 for 9 yards (T.Sullivan).",4,4,10,PHI,Punt,Return,45603,42899,NA,PHI,25,02:28:00,NA,NA,NA,17,14,NA,53,9,44,35,-0.8401923545170575,-0.3807036585640162,0.6698524951934814,0.02355441451072693,148,53,0,0,D.Byrd,19,0,0,0,NA
2018-10-21T17:07:56Z,20.12,37.71,5.81,2.97,0.69,NA,NA,punt_land,NA,football,NA,NA,football,79,2018102109,234,left,10.120000000000001,"(10:40) B.Colquitt punts 55 yards to TB 1, Center-C.Hughlett, downed by CLE-T.Thomas.",1,4,15,CLE,Punt,Downed,34723,NA,NA,CLE,44,10:40:00,NA,NA,NA,0,0,NA,55,NA,55,66,-0.9578475933521986,1.3643755002412945,0.3650902211666107,0.036793023347854614,1540,55,1,0,NA,7,1,0,0,NA
2018-10-21T17:19:15Z,40.84,47.98,4.67,7.24,0.74,NA,NA,punt_land,NA,football,NA,NA,football,74,2018102109,444,left,30.840000000000003,"(7:38) B.Colquitt punts 51 yards to TB 28, Center-C.Hughlett, downed by CLE-S.DeValve.",1,4,8,CLE,Punt,Downed,34723,NA,NA,CLE,21,07:38:00,NA,NA,NA,0,2,NA,51,NA,51,89,-2.1289593344554305,0.5912919691763818,0.4630250334739685,-0.021341800689697266,1358,51,1,0,NA,7,0,0,0,NA
2018-10-21T17:35:29Z,41.84,42.9,6.5,3.02,0.01,NA,NA,punt_received,NA,football,NA,NA,football,80,2018102109,811,left,31.840000000000003,"(1:48) B.Colquitt punts 41 yards to TB 32, Center-C.Hughlett. A.Humphries pushed ob at TB 45 for 13 yards (C.Hughlett).",1,4,8,CLE,Punt,Return,34723,43010,NA,CLE,27,01:48:00,NA,NA,NA,3,2,NA,41,13,28,83,-1.8750041648745537,-0.99593958677724,0.34250420331954956,-0.04021954536437988,1008,41,0,0,A.Humphries,7,0,0,0,NA
2018-10-21T18:07:32Z,105.49,33.4,6.3,2.61,0.31,NA,NA,punt_land,NA,football,NA,NA,football,73,2018102109,1595,right,4.510000000000005,"(4:28) B.Colquitt punts 49 yards to end zone, Center-C.Hughlett, Touchback.",2,4,4,CLE,Punt,Touchback,34723,NA,NA,TB,49,04:28:00,NA,NA,NA,16,2,NA,49,NA,29,61,-0.06378438789397478,-0.6609297823160887,0.0978626236319542,-0.01884504407644272,268,NA,0,0,NA,7,0,0,0,NA
2018-10-21T18:18:58Z,90.16,4.09,8.81,5.46,1.07,NA,NA,punt_land,NA,football,NA,NA,football,76,2018102109,1838,right,19.840000000000003,"(1:49) B.Colquitt punts 79 yards to TB 2, Center-C.Hughlett. A.Humphries pushed ob at TB 10 for 8 yards (T.Vallejo). PENALTY on TB-R.Smith, Illegal Block Above the Waist, 1 yard, enforced at TB 2.",2,4,16,CLE,Punt,Return,34723,43010,NA,CLE,19,01:49:00,IBW,TB 29,1,16,2,NA,79,0,80,29,-1.2560385381802917,1.5813134536147118,0.07419191300868988,0.011707797646522522,109,79,0,0,A.Humphries,7,1,0,0,NA
2018-10-21T18:19:02Z,108.39,11.08,1.18,4.68,0.13,NA,NA,punt_received,NA,football,NA,NA,football,112,2018102109,1838,right,1.6099999999999994,"(1:49) B.Colquitt punts 79 yards to TB 2, Center-C.Hughlett. A.Humphries pushed ob at TB 10 for 8 yards (T.Vallejo). PENALTY on TB-R.Smith, Illegal Block Above the Waist, 1 yard, enforced at TB 2.",2,4,16,CLE,Punt,Return,34723,43010,NA,CLE,19,01:49:00,IBW,TB 29,1,16,2,NA,79,0,80,29,-1.2560385381802917,1.5813134536147118,0.07419191300868988,0.011707797646522522,109,79,0,0,A.Humphries,7,1,0,0,NA
2018-10-21T18:58:57Z,17.94,8.43,3.25,3.9,0.33,NA,NA,fair_catch,NA,football,NA,NA,football,79,2018102109,2576,left,7.940000000000001,"(10:36) B.Anger punts 35 yards to CLE 8, Center-G.Sanborn, fair catch by J.Peppers.",3,4,25,TB,Punt,Fair Catch,38600,44837,NA,CLE,43,10:36:00,NA,NA,NA,16,9,NA,35,NA,35,53,0.23917951993644238,0.111364068929106,0.7724746465682983,0.005773618817329407,1536,35,0,1,J.Peppers,7,1,0,0,NA
2018-10-21T19:09:18Z,95.16,31.08,3.98,6.25,0.57,NA,NA,punt_received,NA,football,NA,NA,football,77,2018102109,2756,right,14.840000000000003,"(7:10) B.Colquitt punts 53 yards to TB 14, Center-C.Hughlett. A.Humphries ran ob at TB 27 for 13 yards.",3,4,11,CLE,Punt,Return,34723,43010,NA,CLE,33,07:10:00,NA,NA,NA,16,9,NA,53,13,40,43,-1.324348927475512,-0.2020409090910107,0.18948285281658173,-0.0037572234869003296,1330,53,0,0,A.Humphries,7,0,0,0,NA
2018-10-21T19:41:49Z,111.11,6.84,10.22,20.25,1.07,NA,NA,punt_land,NA,football,NA,NA,football,84,2018102109,3524,right,-1.1099999999999994,"(9:41) B.Anger punts 55 yards to end zone, Center-G.Sanborn, Touchback.",4,4,3,TB,Punt,Touchback,38600,NA,NA,TB,45,09:41:00,NA,NA,NA,23,16,NA,55,NA,35,55,0.11583688808605075,-0.5518535817973316,0.8697313666343689,-0.030156999826431274,581,NA,0,0,NA,7,0,0,0,NA
2018-10-21T19:57:00Z,58.58,30.82,5.91,3.01,0.62,NA,NA,punt_received,NA,football,NA,NA,football,70,2018102109,3906,right,48.58,"(2:50) B.Anger punts 43 yards to TB 48, Center-G.Sanborn. J.Peppers to TB 16 for 32 yards (D.Bond).",4,4,6,TB,Punt,Return,38600,44837,NA,TB,5,02:50:00,NA,NA,NA,23,16,NA,43,32,11,15,-1.4802315852139145,-2.893885700555984,0.8372454047203064,-0.11401593685150146,170,43,0,0,J.Peppers,7,0,0,0,NA
2018-10-21T20:22:58Z,27.31,47.69,3.42,6.54,0.4,NA,NA,punt_received,NA,football,NA,NA,football,78,2018102109,4445,left,17.31,"(8:51) B.Colquitt punts 54 yards to TB 17, Center-C.Hughlett. A.Humphries to TB 11 for -6 yards (T.Vallejo).",5,4,6,CLE,Punt,Return,34723,43010,NA,CLE,29,08:51:00,NA,NA,NA,23,23,NA,54,-6,60,81,-0.9484283574856818,0.7736287144944072,0.2988090105354786,0.2964821371715516,531,54,0,0,A.Humphries,7,1,0,0,NA
2018-10-21T20:32:28Z,85.72,22.42,7.04,3.05,0.56,NA,NA,punt_received,NA,football,NA,NA,football,77,2018102109,4748,right,24.28,"(3:27) B.Anger punts 54 yards to CLE 24, Center-G.Sanborn. J.Peppers to CLE 38 for 14 yards (A.Auclair). FUMBLES (A.Auclair), RECOVERED by TB-I.Johnson at CLE 48. I.Johnson to CLE 48 for no gain (O.Charles).",5,4,8,TB,Punt,Return,38600,44837,NA,TB,22,03:27:00,NA,NA,NA,23,23,NA,54,14,30,32,-1.2605693880468607,3.569117902079597,0.16832497832365334,0.361356197623536,207,54,0,0,J.Peppers,7,0,0,0,A.Auclair
2018-10-21T20:29:26Z,62.77,25.52,1.95,7.15,0.24,NA,NA,fair_catch,NA,football,NA,NA,football,67,2018102110,148,right,47.23,"(13:38) C.Jones punts 33 yards to WAS 48, Center-L.Ladouceur, fair catch by G.Stroman.",1,4,16,DAL,Punt,Fair Catch,38138,46310,NA,DAL,19,13:38:00,NA,NA,NA,0,0,NA,33,NA,33,29,-2.521339774131775,-0.49084965675137937,0.3436855673789978,0.00473397970199585,1718,33,0,1,G.Stroman,12,0,0,0,NA
2018-10-21T20:51:18Z,24.93,43.85,1.08,0.12,0.11,NA,NA,fair_catch,NA,football,NA,NA,football,81,2018102110,620,left,14.93,"(5:59) T.Way punts 27 yards to DAL 15, Center-N.Sundberg, fair catch by C.Beasley.",1,4,7,WAS,Punt,Fair Catch,40600,38947,NA,DAL,42,05:59:00,NA,NA,NA,7,0,NA,27,NA,27,52,0.33065605466254056,-0.4495569833088666,0.7899580001831055,-0.021680280566215515,1259,27,0,1,C.Beasley,12,1,0,0,NA
2018-10-21T21:00:25Z,109,43.57,8.13,1.59,0.87,NA,NA,punt_land,NA,football,NA,NA,football,82,2018102110,821,right,1,"(1:20) C.Jones punts 53 yards to end zone, Center-L.Ladouceur, Touchback.",1,4,1,DAL,Punt,Touchback,38138,NA,NA,DAL,47,01:20:00,NA,NA,NA,7,0,NA,53,NA,33,57,-0.057003996800631285,-1.1428546304814517,0.21677790582180023,-0.007313355803489685,980,NA,0,0,NA,12,0,0,0,NA
2018-10-21T21:09:03Z,99.62,13.01,3.4,2.08,0.34,NA,NA,punt_received,NA,football,NA,NA,football,74,2018102110,1029,right,10.379999999999995,"(11:53) T.Way punts 41 yards to DAL 11, Center-N.Sundberg. C.Beasley to DAL 16 for 5 yards (Z.Vigil).",2,4,13,WAS,Punt,Return,40600,38947,NA,WAS,48,11:53:00,NA,NA,NA,7,0,NA,41,5,36,58,-0.14259093580767512,0.020361082162708044,0.775847852230072,-0.004334807395935059,713,41,0,0,C.Beasley,12,1,0,0,NA
2018-10-21T21:18:41Z,45.88,16.51,4.61,5.68,0.47,NA,NA,punt_land,NA,football,NA,NA,football,73,2018102110,1265,left,35.88,"(6:36) C.Jones punts 36 yards to WAS 34, Center-L.Ladouceur, downed by DAL-J.Heath.",2,4,27,DAL,Punt,Downed,38138,NA,NA,DAL,30,06:36:00,NA,NA,NA,7,0,NA,36,NA,36,80,-0.9868265744298697,-0.6861200705170631,0.18266013264656067,0.0028686225414276123,396,36,1,0,NA,12,0,0,0,NA
